date_time,traffic_volume,weather_main,temp,clouds_all,weekday,hour,month,year
2018-09-04 05:00:00,2863,Rain,294.28,90,Tuesday,5,9,2018
2018-09-04 05:00:00,2863,Mist,294.28,90,Tuesday,5,9,2018
2018-09-04 05:00:00,2863,Haze,294.28,90,Tuesday,5,9,2018
2018-09-04 05:00:00,2863,Drizzle,294.28,90,Tuesday,5,9,2018
2018-09-04 06:00:00,5280,Rain,294.24,75,Tuesday,6,9,2018
2018-09-04 06:00:00,5280,Drizzle,294.24,75,Tuesday,6,9,2018
2018-09-04 06:00:00,5280,Mist,294.24,75,Tuesday,6,9,2018
2018-09-04 07:00:00,6379,Rain,294.02,1,Tuesday,7,9,2018
2018-09-04 07:00:00,6379,Drizzle,294.02,1,Tuesday,7,9,2018
2018-09-04 08:00:00,5856,Rain,294.1,90,Tuesday,8,9,2018
2018-09-04 08:00:00,5856,Mist,294.1,90,Tuesday,8,9,2018
2018-09-04 08:00:00,5856,Thunderstorm,294.1,90,Tuesday,8,9,2018
2018-09-04 09:00:00,5242,Rain,294.43,90,Tuesday,9,9,2018
2018-09-04 09:00:00,5242,Drizzle,294.43,90,Tuesday,9,9,2018
2018-09-04 09:00:00,5242,Mist,294.43,90,Tuesday,9,9,2018
2018-09-04 09:00:00,5242,Thunderstorm,294.43,90,Tuesday,9,9,2018
2018-09-04 10:00:00,4403,Rain,294.78,90,Tuesday,10,9,2018
2018-09-04 10:00:00,4403,Mist,294.78,90,Tuesday,10,9,2018
2018-09-04 10:00:00,4403,Thunderstorm,294.78,90,Tuesday,10,9,2018
2018-09-04 10:00:00,4403,Drizzle,294.78,90,Tuesday,10,9,2018
2018-09-04 11:00:00,4477,Rain,295.28,90,Tuesday,11,9,2018
2018-09-04 11:00:00,4477,Mist,295.28,90,Tuesday,11,9,2018
2018-09-04 12:00:00,4583,Rain,295.91,40,Tuesday,12,9,2018
2018-09-04 12:00:00,4583,Thunderstorm,295.91,40,Tuesday,12,9,2018
2018-09-04 13:00:00,4652,Rain,296.41,90,Tuesday,13,9,2018
2018-09-04 13:00:00,4652,Mist,296.41,90,Tuesday,13,9,2018
2018-09-04 14:00:00,4785,Rain,296.16,90,Tuesday,14,9,2018
2018-09-04 14:00:00,4785,Mist,296.16,90,Tuesday,14,9,2018
2018-09-04 15:00:00,5436,Rain,295.82,90,Tuesday,15,9,2018
2018-09-04 15:00:00,5436,Mist,295.82,90,Tuesday,15,9,2018
2018-09-04 16:00:00,5667,Rain,295.6,90,Tuesday,16,9,2018
2018-09-04 16:00:00,5667,Mist,295.6,90,Tuesday,16,9,2018
2018-09-04 17:00:00,5494,Rain,295.01,90,Tuesday,17,9,2018
2018-09-04 17:00:00,5494,Mist,295.01,90,Tuesday,17,9,2018
2018-09-04 17:00:00,5494,Drizzle,295.01,90,Tuesday,17,9,2018
2018-09-04 18:00:00,4383,Rain,294.12,75,Tuesday,18,9,2018
2018-09-04 18:00:00,4383,Mist,294.12,75,Tuesday,18,9,2018
2018-09-04 18:00:00,4383,Thunderstorm,294.12,75,Tuesday,18,9,2018
2018-09-04 18:00:00,4383,Drizzle,294.12,75,Tuesday,18,9,2018
2018-09-04 19:00:00,3017,Rain,293.79,90,Tuesday,19,9,2018
2018-09-04 19:00:00,3017,Mist,293.79,90,Tuesday,19,9,2018
2018-09-04 19:00:00,3017,Drizzle,293.79,90,Tuesday,19,9,2018
2018-09-04 20:00:00,2385,Rain,293.66,90,Tuesday,20,9,2018
2018-09-04 20:00:00,2385,Mist,293.66,90,Tuesday,20,9,2018
2018-09-04 20:00:00,2385,Drizzle,293.66,90,Tuesday,20,9,2018
2018-09-04 21:00:00,2105,Rain,293.64,90,Tuesday,21,9,2018
2018-09-04 21:00:00,2105,Mist,293.64,90,Tuesday,21,9,2018
2018-09-04 21:00:00,2105,Drizzle,293.64,90,Tuesday,21,9,2018
2018-09-04 22:00:00,1351,Rain,293.62,90,Tuesday,22,9,2018
2018-09-04 22:00:00,1351,Mist,293.62,90,Tuesday,22,9,2018
2018-09-04 22:00:00,1351,Drizzle,293.62,90,Tuesday,22,9,2018
2018-09-04 23:00:00,921,Rain,292.87,90,Tuesday,23,9,2018
2018-09-04 23:00:00,921,Drizzle,292.87,90,Tuesday,23,9,2018
2018-09-05 00:00:00,522,Rain,292.62,75,Wednesday,0,9,2018
2018-09-05 00:00:00,522,Drizzle,292.62,75,Wednesday,0,9,2018
2018-09-05 01:00:00,304,Rain,292.44,90,Wednesday,1,9,2018
2018-09-05 01:00:00,304,Drizzle,292.44,90,Wednesday,1,9,2018
2018-09-05 02:00:00,254,Rain,292.27,1,Wednesday,2,9,2018
2018-09-05 03:00:00,323,Rain,292.18,40,Wednesday,3,9,2018
2018-09-05 03:00:00,323,Drizzle,292.18,40,Wednesday,3,9,2018
2018-09-05 04:00:00,882,Rain,292.18,90,Wednesday,4,9,2018
2018-09-05 04:00:00,882,Drizzle,292.18,90,Wednesday,4,9,2018
2018-09-05 05:00:00,3013,Rain,291.95,75,Wednesday,5,9,2018
2018-09-05 05:00:00,3013,Drizzle,291.95,75,Wednesday,5,9,2018
2018-09-05 06:00:00,5633,Rain,291.79,75,Wednesday,6,9,2018
2018-09-05 06:00:00,5633,Drizzle,291.79,75,Wednesday,6,9,2018
2018-09-05 06:00:00,5633,Mist,291.79,75,Wednesday,6,9,2018
2018-09-05 07:00:00,6668,Rain,291.56,90,Wednesday,7,9,2018
2018-09-05 07:00:00,6668,Drizzle,291.56,90,Wednesday,7,9,2018
2018-09-05 08:00:00,6327,Clouds,291.21,90,Wednesday,8,9,2018
2018-09-05 09:00:00,5237,Clouds,290.29,90,Wednesday,9,9,2018
2018-09-05 10:00:00,4599,Clouds,290.31,90,Wednesday,10,9,2018
2018-09-05 11:00:00,4635,Clouds,290.52,90,Wednesday,11,9,2018
2018-09-05 12:00:00,5001,Clouds,291.13,75,Wednesday,12,9,2018
2018-09-05 13:00:00,4781,Clear,291.96,1,Wednesday,13,9,2018
2018-09-05 14:00:00,4816,Clear,292.96,1,Wednesday,14,9,2018
2018-09-05 15:00:00,5661,Clouds,294.04,75,Wednesday,15,9,2018
2018-09-05 16:00:00,6555,Clouds,294.6,75,Wednesday,16,9,2018
2018-09-05 17:00:00,5938,Clear,294.79,1,Wednesday,17,9,2018
2018-09-05 18:00:00,4426,Clear,294.67,1,Wednesday,18,9,2018
2018-09-05 19:00:00,3414,Rain,294.0,1,Wednesday,19,9,2018
2018-09-05 20:00:00,3130,Rain,291.96,1,Wednesday,20,9,2018
2018-09-05 21:00:00,2532,Rain,289.44,40,Wednesday,21,9,2018
2018-09-05 22:00:00,1629,Rain,287.97,5,Wednesday,22,9,2018
2018-09-05 23:00:00,993,Rain,286.25,1,Wednesday,23,9,2018
2018-09-06 00:00:00,570,Rain,286.08,1,Thursday,0,9,2018
2018-09-06 00:00:00,570,Mist,286.08,1,Thursday,0,9,2018
2018-09-06 01:00:00,350,Rain,285.38,1,Thursday,1,9,2018
2018-09-06 01:00:00,350,Mist,285.38,1,Thursday,1,9,2018
2018-09-06 02:00:00,281,Rain,285.14,1,Thursday,2,9,2018
2018-09-06 02:00:00,281,Mist,285.14,1,Thursday,2,9,2018
2018-09-06 03:00:00,337,Rain,285.03,1,Thursday,3,9,2018
2018-09-06 03:00:00,337,Mist,285.03,1,Thursday,3,9,2018
2018-09-06 04:00:00,909,Rain,284.29,1,Thursday,4,9,2018
2018-09-06 04:00:00,909,Fog,284.29,1,Thursday,4,9,2018
2018-09-06 05:00:00,3036,Rain,283.88,1,Thursday,5,9,2018
2018-09-06 05:00:00,3036,Mist,283.88,1,Thursday,5,9,2018
2018-09-06 06:00:00,5868,Rain,282.84,1,Thursday,6,9,2018
2018-09-06 07:00:00,6526,Rain,282.24,20,Thursday,7,9,2018
2018-09-06 07:00:00,6526,Mist,282.24,20,Thursday,7,9,2018
2018-09-06 08:00:00,5996,Rain,284.23,1,Thursday,8,9,2018
2018-09-06 09:00:00,5328,Rain,285.67,5,Thursday,9,9,2018
2018-09-06 10:00:00,4579,Rain,288.74,1,Thursday,10,9,2018
2018-09-06 11:00:00,4727,Clear,290.85,1,Thursday,11,9,2018
2018-09-06 12:00:00,4765,Rain,292.04,1,Thursday,12,9,2018
2018-09-06 13:00:00,4853,Clear,293.13,1,Thursday,13,9,2018
2018-09-06 14:00:00,4947,Clouds,293.97,40,Thursday,14,9,2018
2018-09-06 15:00:00,5786,Clear,294.9,1,Thursday,15,9,2018
2018-09-06 16:00:00,6396,Clouds,295.5,40,Thursday,16,9,2018
2018-09-06 17:00:00,6008,Clouds,295.58,75,Thursday,17,9,2018
2018-09-06 18:00:00,4373,Clouds,295.37,75,Thursday,18,9,2018
2018-09-06 19:00:00,3382,Clouds,294.17,75,Thursday,19,9,2018
2018-09-06 20:00:00,3223,Clear,291.43,1,Thursday,20,9,2018
2018-09-06 21:00:00,2712,Clouds,288.96,40,Thursday,21,9,2018
2018-09-06 22:00:00,2096,Clear,286.85,1,Thursday,22,9,2018
2018-09-06 23:00:00,1248,Clear,286.01,1,Thursday,23,9,2018
2018-09-07 00:00:00,550,Clear,285.49,1,Friday,0,9,2018
2018-09-07 01:00:00,417,Clear,285.09,1,Friday,1,9,2018
2018-09-07 02:00:00,307,Clear,284.91,1,Friday,2,9,2018
2018-09-07 03:00:00,338,Clear,284.85,1,Friday,3,9,2018
2018-09-07 04:00:00,892,Clear,284.76,1,Friday,4,9,2018
2018-09-07 05:00:00,2942,Clear,284.41,1,Friday,5,9,2018
2018-09-07 06:00:00,5542,Clear,284.13,1,Friday,6,9,2018
2018-09-07 07:00:00,6675,Mist,284.21,75,Friday,7,9,2018
2018-09-07 08:00:00,5923,Clear,285.04,1,Friday,8,9,2018
2018-09-07 09:00:00,5061,Clear,287.12,1,Friday,9,9,2018
2018-09-07 10:00:00,4720,Clear,289.6,1,Friday,10,9,2018
2018-09-07 11:00:00,4700,Clouds,292.9,75,Friday,11,9,2018
2018-09-07 12:00:00,5073,Clouds,294.26,40,Friday,12,9,2018
2018-09-07 13:00:00,4832,Clouds,295.3,75,Friday,13,9,2018
2018-09-07 14:00:00,5163,Clouds,296.21,75,Friday,14,9,2018
2018-09-07 15:00:00,4831,Clear,296.72,1,Friday,15,9,2018
2018-09-07 16:00:00,6148,Clouds,297.21,40,Friday,16,9,2018
2018-09-07 17:00:00,5426,Clear,297.15,1,Friday,17,9,2018
2018-09-07 18:00:00,4699,Clear,296.63,1,Friday,18,9,2018
2018-09-07 19:00:00,3734,Clear,295.94,1,Friday,19,9,2018
2018-09-07 20:00:00,3360,Clouds,293.49,20,Friday,20,9,2018
2018-09-07 21:00:00,2803,Clouds,291.22,20,Friday,21,9,2018
2018-09-07 22:00:00,2669,Clouds,289.8,20,Friday,22,9,2018
2018-09-07 23:00:00,1957,Clear,289.01,1,Friday,23,9,2018
2018-09-08 00:00:00,1131,Clear,288.06,1,Saturday,0,9,2018
2018-09-08 01:00:00,690,Clear,287.4,1,Saturday,1,9,2018
2018-09-08 02:00:00,488,Fog,286.6,1,Saturday,2,9,2018
2018-09-08 03:00:00,393,Mist,286.06,1,Saturday,3,9,2018
2018-09-08 04:00:00,459,Mist,285.37,1,Saturday,4,9,2018
2018-09-08 05:00:00,830,Clear,284.82,1,Saturday,5,9,2018
2018-09-08 06:00:00,1504,Clear,284.77,1,Saturday,6,9,2018
2018-09-08 07:00:00,2063,Mist,284.18,5,Saturday,7,9,2018
2018-09-08 08:00:00,3043,Clear,284.81,1,Saturday,8,9,2018
2018-09-08 09:00:00,3588,Clear,287.92,1,Saturday,9,9,2018
2018-09-08 10:00:00,4039,Clear,289.96,1,Saturday,10,9,2018
2018-09-08 11:00:00,4249,Clear,291.7,5,Saturday,11,9,2018
2018-09-08 12:00:00,4690,Clear,293.34,5,Saturday,12,9,2018
